2000/01;2002/03;2004/05;2006/07;2008/09;2010/11;2012/13;2014/15;2016/17;2017/18;IBGE_LEGEND;POINT_ID;STRATUM;BIOME;geometry
Savana;Savana;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;1Sps - Savana Parque sem floresta-de-galeria;847;3;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-57.79607639666484,-12.472559260913133],[-57.794011737231926,-12.472559256883482],[-57.79401173723191,-12.470530398356061],[-57.79607639666484,-12.470530366456497],[-57.79607639666484,-12.472559260913133]]]}"
Floresta Sazonal;Floresta Sazonal;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;2Asp - Floresta Ombrófila Aberta Submontana com palmeiras;848;3;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-57.656668909305616,-12.472559249447075],[-57.65455939002483,-12.472559254494664],[-57.65455939002484,-12.47053037736908],[-57.656668909305616,-12.470530411992671],[-57.656668909305616,-12.472559249447075]]]}"
Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;1Sps - Savana Parque sem floresta-de-galeria;849;3;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-57.83561860143783,-12.480762777955716],[-57.833553961064986,-12.480762760411153],[-57.833553961064986,-12.478689861427448],[-57.83561860143783,-12.478689842320492],[-57.83561860143783,-12.480762777955716]]]}"
Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;2Fse - Floresta Estacional Semidecidual Submontana com dossel emergente;850;3;CERRADO;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-58.245582524875935,-12.482791520372952],[-58.243517894418034,-12.48279152206562],[-58.243517894418034,-12.480762755086108],[-58.245582524875935,-12.48076271806587],[-58.245582524875935,-12.482791520372952]]]}"
Savana;Savana;Em Conversao;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;1Sps - Savana Parque sem floresta-de-galeria;851;3;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-57.78777297373393,-12.484820303151631],[-57.78566345130554,-12.48482029458411],[-57.78566345130554,-12.482791551070545],[-57.78777297373393,-12.482791522924702],[-57.78777297373393,-12.484820303151631]]]}"
Pastagem;Cultivo unico;Cultivo unico;Cultivo unico;Cultivo unico;Cultivo duplo;Cultivo duplo;Cultivo duplo;Cultivo duplo;Cultivo duplo;2Saf - Savana Arborizada com floresta-de-galeria;852;3;CERRADO;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-55.81079872205538,-12.488921854970872],[-55.80873413576899,-12.488921863791951],[-55.80873413576898,-12.486893144079637],[-55.81079872205538,-12.486893171991097],[-55.81079872205538,-12.488921854970872]]]}"
Savana;Savana;Savana;Savana;Savana;Savana;Savana;Savana;Savana;Savana;1Sas - Savana Arborizada sem floresta-de-galeria;853;2;CERRADO;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-59.33184791899756,-12.495052150924595],[-59.32978320705662,-12.495052073144407],[-59.32978320705662,-12.493023392827832],[-59.33184791899756,-12.493023436702522],[-59.33184791899756,-12.495052150924595]]]}"
Cultivo unico;Cultivo duplo;Cultivo duplo;Cultivo duplo;Cultivo unico;Cultivo unico;Cultivo unico;Cultivo unico;Cultivo unico;Cultivo duplo;4Acc - Agricultura com Culturas Cíclicas;854;3;CERRADO;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-55.85868924289974,-12.501182184543504],[-55.85657966846615,-12.50118213077397],[-55.85657966846615,-12.499153532928068],[-55.85868924289974,-12.499153547329957],[-55.85868924289974,-12.501182184543504]]]}"
Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;2Fse - Floresta Estacional Semidecidual Submontana com dossel emergente;855;3;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-54.61008102761315,-12.50528353364118],[-54.60797153392269,-12.505283510326349],[-54.60797153392268,-12.503254892277301],[-54.61008102761315,-12.503254874452903],[-54.61008102761315,-12.50528353364118]]]}"
Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;2Fae - Floresta Estacional Semidecidual Aluvial com dossel emergente;856;2;CERRADO;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-59.55038461487706,-12.509384783006078],[-59.54827512415963,-12.509384791038492],[-59.54827512415963,-12.507312083522104],[-59.55038461487706,-12.507312118216502],[-59.55038461487706,-12.509384783006078]]]}"
Savana;Savana;Savana;Savana;Savana;Savana;Savana;Savana;Savana;Savana;1Saf - Savana Arborizada com floresta-de-galeria;857;3;CERRADO;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-58.55563629427448,-12.509384778448812],[-58.55357169431124,-12.509384806396406],[-58.55357169431124,-12.507312068129789],[-58.55563629427448,-12.507312081704619],[-58.55563629427448,-12.509384778448812]]]}"
Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;1Sas - Savana Arborizada sem floresta-de-galeria;858;3;CERRADO;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-58.104065497559006,-12.51344183999698],[-58.10200088817634,-12.513441877904611],[-58.10200088817634,-12.511413353138792],[-58.104065497559006,-12.511413356633296],[-58.104065497559006,-12.51344183999698]]]}"
Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;2Fse - Floresta Estacional Semidecidual Submontana com dossel emergente;859;3;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-54.71412050509519,-12.513441840214515],[-54.71205583929097,-12.513441841357073],[-54.71205583929097,-12.511413329266718],[-54.71412050509519,-12.511413362593606],[-54.71412050509519,-12.513441840214515]]]}"
Savana;Savana;Savana;Savana;Savana;Savana;Savana;Savana;Savana;Savana;1Saf - Savana Arborizada com floresta-de-galeria;860;2;CERRADO;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-58.85738659598961,-12.517543020887949],[-58.85532201243215,-12.517543015223248],[-58.85532201243215,-12.515514516002975],[-58.85738659598961,-12.51551448716284],[-58.85738659598961,-12.517543020887949]]]}"
Campo;Campo;Campo;Campo;Campo;Campo;Campo;Campo;Campo;Campo;1Spf - Savana Parque com floresta-de-galeria;861;2;CERRADO;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-51.06820605116587,-12.517543023079375],[-51.066141403749874,-12.517543026322203],[-51.066141403749874,-12.515514495483501],[-51.06820605116587,-12.515514518668523],[-51.06820605116587,-12.517543023079375]]]}"
Campo;Campo;Campo;Campo;Campo;Campo;Campo;Campo;Campo;Campo;2Spf - Savana Parque com floresta-de-galeria;862;2;CERRADO;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-50.95792779546253,-12.519571520299985],[-50.955818272977446,-12.519571507585873],[-50.955818272977446,-12.517542992536521],[-50.95792779546253,-12.517542958660272],[-50.95792779546253,-12.519571520299985]]]}"
Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;1Fa - Floresta Estacional Semidecidual Aluvial;863;1;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-52.66641015250618,-12.538003547766328],[-52.66434553739488,-12.538003541385535],[-52.66434553739488,-12.535931094626141],[-52.66641015250618,-12.535931130139382],[-52.66641015250618,-12.538003547766328]]]}"
Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;2Fse - Floresta Estacional Semidecidual Submontana com dossel emergente;864;3;CERRADO;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-55.58189398285226,-12.54003192203992],[-55.57982936204347,-12.540031901841129],[-55.57982936204347,-12.53800358679601],[-55.58189398285226,-12.538003568110407],[-55.58189398285226,-12.54003192203992]]]}"
Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;2Fse - Floresta Estacional Semidecidual Submontana com dossel emergente;865;1;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-53.07843875521099,-12.542060199089864],[-53.076374147929116,-12.54206022491468],[-53.076374147929116,-12.540031882503504],[-53.078438755210996,-12.540031887662433],[-53.07843875521099,-12.542060199089864]]]}"
Savana;Savana;Savana;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;1Sps - Savana Parque sem floresta-de-galeria;866;3;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-57.84396687435617,-12.546160908362204],[-57.84185737372079,-12.546160847333065],[-57.84185737372079,-12.54413259260942],[-57.84396687435617,-12.544132617038786],[-57.84396687435617,-12.546160908362204]]]}"
Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;2Fse - Floresta Estacional Semidecidual Submontana com dossel emergente;867;3;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-56.58288105857179,-12.546160856368147],[-56.580771598862235,-12.546160862774396],[-56.580771598862235,-12.544132561665487],[-56.58288105857179,-12.544132592843914],[-56.58288105857179,-12.546160856368147]]]}"
Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;2Fse - Floresta Estacional Semidecidual Submontana com dossel emergente;868;3;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-56.75976611807486,-12.552289711226674],[-56.757656653649704,-12.552289689525203],[-56.7576566536497,-12.550261473121235],[-56.75976611807486,-12.55026145674584],[-56.75976611807486,-12.552289711226674]]]}"
Floresta Sazonal;Floresta Sazonal;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;2Fse - Floresta Estacional Semidecidual Submontana com dossel emergente;869;3;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-54.81609533021346,-12.552289746103998],[-54.81403063684209,-12.552289698039242],[-54.814030636842084,-12.550261495707609],[-54.81609533021346,-12.550261503828853],[-54.81609533021346,-12.552289746103998]]]}"
Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Em Conversao;Outros Usos;Pastagem;Cultivo unico;Cultivo unico;2Fse - Floresta Estacional Semidecidual Submontana com dossel emergente;870;3;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-55.04082591528844,-12.55436204534154],[-55.03876131617961,-12.55436205196638],[-55.03876131617961,-12.552289726836548],[-55.04082591528844,-12.552289679724582],[-55.04082591528844,-12.55436204534154]]]}"
Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;2Sd - Savana Florestada;871;2;CERRADO;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-59.725160164526315,-12.55639022940561],[-59.72309553918609,-12.556390184123096],[-59.72309553918609,-12.554361995617207],[-59.725160164526315,-12.554362007538069],[-59.725160164526315,-12.55639022940561]]]}"
Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;2Asp - Floresta Ombrófila Aberta Submontana com palmeiras;872;1;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-57.14055594229081,-12.556390188817328],[-57.13849136139188,-12.556390250415923],[-57.13849136139188,-12.554362050971166],[-57.14055594229081,-12.554362028917195],[-57.14055594229081,-12.556390188817328]]]}"
Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;2Saf - Savana Arborizada com floresta-de-galeria;873;3;CERRADO;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-55.673455923531726,-12.558418366668338],[-55.6713912861157,-12.55841837050455],[-55.6713912861157,-12.55639019511834],[-55.673455923531726,-12.556390227830247],[-55.673455923531726,-12.558418366668338]]]}"
Savana;Savana;Savana;Savana;Savana;Savana;Savana;Savana;Savana;Savana;1Saf - Savana Arborizada com floresta-de-galeria;874;2;CERRADO;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-51.25132987152556,-12.558418385262287],[-51.24926519728495,-12.558418387490784],[-51.24926519728495,-12.556390232984224],[-51.251329871525556,-12.556390185632802],[-51.25132987152556,-12.558418385262287]]]}"
Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;1Sas - Savana Arborizada sem floresta-de-galeria;875;3;CERRADO;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-58.27264716860142,-12.560490684913828],[-58.27053759977389,-12.560490640368606],[-58.27053759977389,-12.558418405299037],[-58.27264716860142,-12.55841841304776],[-58.27264716860142,-12.560490684913828]]]}"
Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;2Fse - Floresta Estacional Semidecidual Submontana com dossel emergente;876;3;CERRADO;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-56.362279743454415,-12.560490676929474],[-56.360215121841996,-12.56049064892629],[-56.360215121841996,-12.558418402207897],[-56.362279743454415,-12.55841839158794],[-56.362279743454415,-12.560490676929474]]]}"
Cultivo unico;Cultivo duplo;Cultivo duplo;Cultivo duplo;Cultivo duplo;Cultivo unico;Cultivo duplo;Cultivo duplo;Cultivo duplo;Cultivo duplo;2Fse - Floresta Estacional Semidecidual Submontana com dossel emergente;877;3;CERRADO;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-55.61102326916702,-12.560490675380338],[-55.608958645071596,-12.560490670864064],[-55.608958645071596,-12.558418397884303],[-55.61102326916703,-12.558418437977512],[-55.61102326916702,-12.560490675380338]]]}"
Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Outros Usos;Pastagem;Pastagem;Pastagem;Pastagem;2Fse - Floresta Estacional Semidecidual Submontana com dossel emergente;878;3;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-54.747423839453866,-12.566619153761518],[-54.74535926291766,-12.56661912026071],[-54.74535926291765,-12.56454692440615],[-54.747423839453866,-12.564546917008947],[-54.747423839453866,-12.566619153761518]]]}"
Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;2Fse - Floresta Estacional Semidecidual Submontana com dossel emergente;879;2;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-52.50617686842626,-12.568647240202171],[-52.50411219499121,-12.568647219033005],[-52.50411219499121,-12.566619103293123],[-52.50617686842626,-12.566619154220149],[-52.50617686842626,-12.568647240202171]]]}"
Cultivo unico;Cultivo duplo;Cultivo unico;Cultivo duplo;Cultivo unico;Cultivo duplo;Cultivo duplo;Cultivo duplo;Cultivo duplo;Cultivo unico;4Acc - Agricultura com Culturas Cíclicas;880;3;CERRADO;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-55.63391370819702,-12.57071944069084],[-55.63184905852659,-12.570719406959627],[-55.63184905852659,-12.568647221948854],[-55.63391370819702,-12.568647216043125],[-55.63391370819702,-12.57071944069084]]]}"
Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;2Fse - Floresta Estacional Semidecidual Submontana com dossel emergente;881;3;CERRADO;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-58.30595058890189,-12.572747491416184],[-58.303841004222626,-12.57274751053957],[-58.303841004222626,-12.570719444177273],[-58.30595058890189,-12.57071938909321],[-58.30595058890189,-12.572747491416184]]]}"
Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;1Sas - Savana Arborizada sem floresta-de-galeria;882;3;CERRADO;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-58.018742369738305,-12.572747498047537],[-58.016677713277105,-12.572747464236695],[-58.016677713277105,-12.57071939270714],[-58.018742369738305,-12.570719390943639],[-58.018742369738305,-12.572747498047537]]]}"
Campo;Campo;Campo;Campo;Campo;Campo;Campo;Campo;Campo;Campo;1Spf - Savana Parque com floresta-de-galeria;883;2;CERRADO;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-51.07027068525319,-12.572747473848409],[-51.068206051165866,-12.572747499513246],[-51.068206051165866,-12.570719389588424],[-51.07027068525319,-12.570719390444367],[-51.07027068525319,-12.572747473848409]]]}"
Floresta;Outros Usos;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;2Fse - Floresta Estacional Semidecidual Submontana com dossel emergente;884;3;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-55.16569124686126,-12.57477550726122],[-55.16362664476448,-12.574775548089201],[-55.16362664476447,-12.572747469350242],[-55.165691246861265,-12.572747464035757],[-55.16569124686126,-12.57477550726122]]]}"
Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;1Paap - Formação Pioneira com influência fluvial e/ou lacustre arbustiva com palmeiras;885;3;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-54.53306126341587,-12.574775499075134],[-54.53099664141438,-12.574775545707228],[-54.53099664141438,-12.572747507205532],[-54.53306126341587,-12.572747494751326],[-54.53306126341587,-12.574775499075134]]]}"
Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;2Fse - Floresta Estacional Semidecidual Submontana com dossel emergente;886;3;CERRADO;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-56.470493310558986,-12.57887563667762],[-56.46842871874767,-12.578875686860414],[-56.468428718747674,-12.57684767073495],[-56.470493310558986,-12.576847658771406],[-56.470493310558986,-12.57887563667762]]]}"
